color,director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,month,fate, Action, Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,Western,War
Color,,41,,2,Marian Dziedziel,70,Jacek Koman,74,Jaroslaw Boberek,4,Polish,Poland,,,,2,7.4,,64,April,Superhit,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Oliver Hirschbiegel,178,101,471,Bruno Ganz,918,Thomas Kretschmann,2334,Alexandra Maria Lara,0,German,Germany,R,13500000,2004,653,8.3,1.85,14000,September,Average,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Alejandro Amenábar,125,448,93,Lola Dueñas,273,Belén Rueda,529,Tamar Novas,1,Spanish,Spain,PG-13,10000000,2004,114,8.1,2.35,0,December,Superhit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jonathan Glazer,108,143,21,Paul Brannigan,19000,Scarlett Johansson,19086,Alison Chand,0,English,UK,R,,2013,50,6.3,1.85,29000,October,Flop,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
Color,Barry Levinson,121,272,227,J.T. Walsh,49000,Robin Williams,50141,Bruno Kirby,1,English,USA,R,13000000,1987,263,7.3,1.85,0,May,Flop,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Hyung-rae Shim,100,26,385,Stephanie Danielson,898,Jason Mewes,2895,Michael Rispoli,5,English,South Korea,PG-13,13400000,2010,391,3.6,1.78,502,May,Superhit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jon M. Chu,115,209,41,Sean Kingston,569,Usher Raymond,714,Boys II Men,1,English,USA,G,13000000,2011,69,1.6,1.85,62000,December,Average,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Darren Aronofsky,108,0,1000,Mila Kunis,20000,Natalie Portman,38072,Mark Margolis,1,English,USA,R,13000000,2010,15000,8,2.35,106000,January,Superhit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,José Padilha,117,294,1000,Abbie Cornish,10000,Gary Oldman,14160,Jennifer Ehle,0,English,USA,PG-13,100000000,2014,2000,6.2,2.35,60000,September,Average,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Francis Ford Coppola,220,0,3000,Al Pacino,22000,Robert De Niro,39960,Robert Duvall,1,English,USA,R,13000000,1974,14000,9,1.85,14000,September,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Thomas Carter,112,49,237,Terry Kinney,656,Sean Patrick Thomas,1307,Fredro Starr,0,English,USA,PG-13,13000000,2001,363,6.1,1.85,0,September,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Renny Harlin,99,212,54,Rodney Eastman,130,Tuesday Knight,450,Brooke Bundy,0,English,USA,R,7000000,1988,125,5.7,1.85,0,November,Superhit,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Color,Patricia Riggen,109,36,579,Brighton Sharbino,3000,Jennifer Garner,7833,Martin Henderson,0,English,USA,PG,13000000,2016,3000,6.8,1.85,16000,Febraury,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Danny Leiner,83,8,612,Mary Lynn Rajskub,3000,Jennifer Garner,6454,Marla Sokoloff,2,English,USA,PG-13,13000000,2000,934,5.5,1.37,0,November,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,Christopher Cain,107,58,316,Patrick Wayne,549,Jack Palance,1747,Brian Keith,5,English,USA,R,13000000,1988,439,6.8,1.85,0,December,Average,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Color,Theodore Melfi,102,51,360,Naomi Watts,13000,Bill Murray,20330,Reg E. Cathey,3,English,USA,PG-13,13000000,2014,6000,7.3,1.85,33000,June,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steve Pink,100,38,460,Regina Hall,833,Joe Lo Truglio,2800,Bryan Callen,4,English,USA,R,12500000,2014,807,6.1,2.35,0,July,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Gil Junger,97,19,835,Heath Ledger,23000,Joseph Gordon-Levitt,37907,Andrew Keegan,6,English,USA,PG-13,16000000,1999,13000,7.2,1.85,10000,November,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ed Decter,92,13,301,Eddie Griffin,11000,Zooey Deschanel,12687,Gene Simmons,1,English,USA,PG-13,13000000,2002,489,5.9,1.85,1000,December,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Gene Quintano,84,0,182,Lin Shaye,11000,Jon Lovitz,12322,Bill Nunn,2,English,USA,PG-13,8200000,1993,852,6.1,1.85,0,April,Hit,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jaume Collet-Serra,86,174,2,Brett Cullen,619,Óscar Jaenada,971,Sedona Legge,0,English,USA,PG-13,17000000,2016,350,6.8,2.35,0,April,Flop,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Color,Eric Bress,120,19,829,Eric Stoltz,8000,Logan Lerman,12755,Cameron Bright,0,English,USA,R,13000000,2004,902,7.7,1.85,15000,June,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Chris Koch,89,13,329,Mark Webber,571,Chris Elliott,2241,Jean Smart,1,English,USA,PG,13000000,2000,442,4.9,1.85,0,Febraury,Flop,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Preston A. Whitmore II,117,17,912,Chris Brown,1000,Mekhi Phifer,6554,Loretta Devine,9,English,USA,PG-13,13000000,2007,997,6.1,2.35,0,June,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Bob Clark,97,84,782,Dom DeLuise,899,Kathleen Turner,2936,Ruby Dee,2,English,USA,PG,18000000,1999,842,2.5,1.85,0,Febraury,Flop,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,Kirk Wong,91,6,459,Elliott Gould,904,Bokeem Woodbine,3353,Antonio Sabato Jr.,5,English,USA,R,13000000,1998,471,6.1,1.85,934,Febraury,Flop,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Bronwen Hughes,100,15,388,Eartha Kitt,694,Gregory Smith,2486,Charlotte Sullivan,1,English,USA,PG,13000000,1996,558,5.9,1.85,833,August,Flop,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,John Lafia,72,5,435,Beth Grant,659,Jenny Agutter,2646,Greg Germann,0,English,USA,R,13000000,1990,628,5.7,1.85,0,December,Hit,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Color,Sam Miller,84,12,334,Kate del Castillo,1000,Leslie Bibb,2297,Henry Simmons,2,English,USA,PG-13,13200000,2014,345,5.6,2.35,0,December,Hit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Frank Darabont,126,0,745,Alexa Davalos,2000,Toby Jones,5371,Jeffrey DeMunn,0,English,USA,R,18000000,2007,850,7.2,1.85,20000,July,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
 Black and White,Alex Garland,108,232,123,Sonoya Mizuno,149,Elina Alminas,430,Corey Johnson,0,English,UK,R,15000000,2015,145,7.7,2.35,109000,Febraury,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
Color,Spike Jonze,112,0,213,Orson Bean,512,Willie Garson,1171,Mary Kay Place,2,English,USA,R,13000000,1999,216,7.8,1.85,0,November,Flop,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,Mark Brown,90,7,405,Vivica A. Fox,939,Mo'Nique,2815,Tamala Jones,2,English,USA,R,6000000,2001,890,6.1,1.85,593,July,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Dave Green,91,13,140,Ella Wahlestedt,803,Teo Halm,1921,Jason Gray-Stanford,0,English,USA,PG,13000000,2014,587,5.8,1.85,0,Febraury,Hit,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,John Stockwell,135,134,525,Jay Hernandez,4000,Kirsten Dunst,6214,Rolando Molina,2,English,USA,PG-13,14000000,2001,1000,6.5,1.85,0,March,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Clint Eastwood,141,16000,78,Kazunari Ninomiya,378,Yuki Matsuzaki,751,Shidô Nakamura,0,Japanese,USA,R,19000000,2006,85,7.9,2.35,5000,January,Flop,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Michael Polish,104,35,844,Virginia Madsen,24000,J.K. Simmons,27806,Bruce Dern,0,English,USA,PG,13000000,2006,912,6.3,2.35,862,August,Superhit,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,Daisy von Scherler Mayer,84,18,744,Jada Pinkett Smith,1000,LL Cool J,3352,Dave Chappelle,0,English,USA,R,13000000,1998,851,3.8,,204,October,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Lenny Abrahamson,118,412,491,Jacob Tremblay,805,Joan Allen,2499,Cas Anvar,0,English,Ireland,R,13000000,2015,681,8.3,2.35,72000,September,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bob Saget,82,799,294,Jack Warden,721,Don Rickles,1805,Traylor Howard,0,English,Canada,PG-13,13000000,1998,359,6.4,1.85,679,April,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Waters,95,0,650,Sam Waterston,899,Kathleen Turner,3092,Traci Lords,4,English,USA,R,13000000,1994,849,6.7,1.66,3000,December,Superhit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Andrew Fleming,94,26,4000,Will Ferrell,16000,Ryan Reynolds,31005,Kirsten Dunst,2,English,France,PG-13,13000000,1999,8000,6.1,1.85,0,December,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Niels Arden Oplev,88,76,75,David Dencik,690,Michael Nyqvist,998,Lena Endre,0,Swedish,Sweden,,,,94,8.1,,22,November,Flop,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Craig Bolotin,99,7,730,Vanessa Williams,3000,Rosario Dawson,6485,Robert Ri'chard,3,English,USA,R,13000000,1999,1000,6,1.85,251,August,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mark Christopher,121,15,812,Ellen Albertini Dow,4000,Salma Hayek,6910,Sela Ward,4,English,USA,R,13000000,1998,957,5.8,1.85,0,June,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Blair Hayes,84,2,690,Geoffrey Arend,15000,Jake Gyllenhaal,18864,Marley Shelton,0,English,USA,PG-13,13000000,2001,816,5.6,2.35,0,May,Flop,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Color,Jez Butterworth,93,16,258,Mathieu Kassovitz,567,Mark Gatiss,1775,Ben Chaplin,1,English,UK,R,13000000,2001,326,6.1,2.35,618,September,Superhit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jon Lucas,93,24,499,Josie Loren,552,Justin Chon,2730,Sarah Wright,0,English,USA,R,13000000,2013,528,5.9,2.35,11000,December,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Olivier Assayas,120,107,280,Miranda Richardson,12000,Steve Buscemi,13208,Catalina Sandino Moreno,0,French,France,R,13000000,2006,530,7.3,1.85,0,January,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Rod Lurie,112,37,548,Kathryn Morris,748,Harry Lennix,2417,Peter Coyote,1,English,USA,PG-13,13000000,2007,573,6.8,2.35,689,September,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,Paul Weitz,107,80,252,Sarita Choudhury,2000,Tina Fey,3004,Christopher Evan Welch,2,English,USA,PG-13,13000000,2013,257,5.7,2.35,5000,November,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Patrice Leconte,112,83,8,Daniel Auteuil,2000,Emir Kusturica,2389,Yves Jacques,1,French,France,R,100000000,2000,370,7.3,2.35,186,January,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Atom Egoyan,96,460,73,Meghan Heffern,14000,Liam Neeson,14372,Natalie Lisinska,2,English,USA,R,11000000,2009,153,6.3,1.85,0,October,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Color,Paul Mazursky,91,150,150,Ryan O'Neal,979,Chazz Palminteri,1679,Paul Mazursky,3,English,USA,R,13000000,1996,385,5.9,1.85,69,March,Hit,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jim Sheridan,105,260,1000,Jake Gyllenhaal,20000,Natalie Portman,39473,Ethan Suplee,0,English,USA,R,26000000,2009,15000,7.1,2.35,10000,June,Superhit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Sidney Lumet,125,0,968,Vin Diesel,22000,Peter Dinklage,37606,Alex Rocco,2,English,Germany,R,13000000,2006,14000,7.1,1.85,0,January,Flop,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Stephen Chbosky,102,139,850,Ezra Miller,8000,Logan Lerman,13631,Kate Walsh,2,English,USA,PG-13,13000000,2012,3000,8,1.85,131000,September,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jon Hess,87,29,147,Ian Gomez,683,Burt Young,1139,Thomas Ian Griffith,1,English,USA,R,3000000,1993,155,5.1,1.85,107,January,Average,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Douglas McGrath,118,41,442,Isabella Rossellini,2000,Toby Jones,3474,Hope Davis,4,English,USA,R,13000000,2006,812,7.1,1.85,0,October,Flop,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Michael Winterbottom,115,187,887,Sarah Polley,14000,Milla Jovovich,17104,Shirley Henderson,4,English,UK,R,20000000,2000,900,6.5,2.35,141,December,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Color,Mark Neveldine,91,83,794,Alison Lohman,3000,Djimon Hounsou,7875,Dougray Scott,0,English,USA,PG-13,8495000,2015,1000,4.5,1.85,0,August,Flop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Joe Cornish,88,115,304,Luke Treadaway,1000,John Boyega,2011,Jodie Whittaker,6,English,UK,R,13000000,2011,305,6.6,2.35,18000,August,Average,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Angelina Jolie Pitt,127,11000,116,Nikola Djuricko,306,Jelena Jovanova,796,Branko Djuric,0,Bosnian,USA,R,13000000,2011,164,4.3,2.35,0,October,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Color,Brad Anderson,94,122,383,Tara Platt,873,Michael Imperioli,2812,Roma Maffia,0,English,USA,R,13000000,2013,461,6.7,1.85,23000,May,Flop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,John H. Lee,115,32,29,Dean Dawson,14000,Liam Neeson,14133,Jung-jae Lee,1,English,South Korea,,12620000,2016,81,6.8,,139,October,Average,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,John Stainton,90,0,234,Aden Young,477,Steve Irwin,1483,Steve Bastoni,0,English,Australia,PG,13000000,2002,238,5.4,2.35,332,March,Hit,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Glenn Ficarra,102,43,113,Louis Herthum,170,Dameon Clarke,931,Annie Golden,0,English,France,R,13000000,2009,157,6.6,1.85,11000,August,Hit,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jean-Jacques Annaud,100,218,91,Everett McGill,581,Rae Dawn Chong,931,Gary Schwartz,0,None,Canada,R,12500000,1981,201,7.4,2.35,0,September,Average,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,Denzel Washington,117,18000,543,Kevin Connolly,18000,Denzel Washington,20456,Derek Luke,0,English,USA,PG-13,12500000,2002,638,7.3,2.35,0,April,Superhit,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Michael Hoffman,109,97,355,Embeth Davidtz,13000,Gabriel Millman,14347,Rob Morrow,1,English,USA,PG-13,12500000,2002,795,6.9,1.85,0,March,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Tony Scott,121,12000,975,Gary Oldman,11000,Brad Pitt,23602,Michael Rapaport,3,English,USA,R,13000000,1993,10000,8,2.35,15000,August,Hit,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Benedek Fliegauf,111,28,1000,Matt Smith,6000,Eva Green,9244,Hannah Murray,1,English,Germany,Unrated,3660000,2010,2000,6.4,2.35,0,May,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Color,James Foley,100,164,99,Al Pacino,18000,Kevin Spacey,32288,Jude Ciccolella,1,English,USA,R,12500000,1992,14000,7.8,2.35,0,September,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Michael Winterbottom,109,187,204,Ned Beatty,818,Liam Aiken,1813,Jay R. Ferguson,0,English,USA,R,13000000,2010,467,6.1,2.35,0,January,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Schrader,93,261,697,Ruby Dee,783,Ed Begley Jr.,3700,John Heard,1,English,USA,R,18000000,1982,782,6.1,1.85,0,December,Hit,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Color,Stewart Hendler,101,10,472,Margo Harshman,1000,Julian Morris,3142,Rumer Willis,2,English,USA,R,16000000,2009,668,5.1,2.35,0,May,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
 Black and White,John Cromwell,101,19,135,Mary Astor,490,David Niven,1166,Ronald Colman,2,English,USA,Approved,,1937,185,7.8,1.37,337,September,Hit,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Craig Gillespie,106,44,552,Kelli Garner,33000,Ryan Gosling,34351,Paul Schneider,1,English,USA,PG-13,12000000,2007,730,7.4,1.85,19000,November,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Mark Herman,94,39,18,Sheila Hancock,77,Richard Johnson,156,Cara Horgan,0,English,UK,PG-13,12500000,2008,32,7.8,1.85,38000,July,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Color,Lars von Trier,140,3000,322,Udo Kier,963,Catherine Deneuve,2894,Björk,0,English,Denmark,R,12800000,2000,595,8,2.35,0,October,Average,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,Gillian Armstrong,132,44,241,Richard Roxburgh,1000,Tom Wilkinson,2004,Clive Russell,2,English,USA,R,16000000,1997,653,6.7,2.35,329,June,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Abel Ferrara,99,220,599,Vincent Gallo,812,Isabella Rossellini,3337,Gretchen Mol,3,English,USA,R,12500000,1996,787,6.6,1.85,344,March,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Brian Koppelman,90,34,506,David Costabile,966,Jenna Fischer,2661,Richard Schiff,7,English,USA,R,15000000,2009,681,6.4,1.85,0,September,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ethan Maniquis,105,20,844,Don Johnson,22000,Robert De Niro,26233,Cheech Marin,1,English,USA,R,10500000,2010,982,6.7,1.85,44000,November,Hit,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,George Hickenlooper,108,60,168,Eric Schweig,18000,Kevin Spacey,18739,Christian Campbell,5,English,Canada,R,15000000,2010,322,6.2,2.35,0,September,Superhit,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Don Bluth,69,383,191,Gabriel Damon,912,Judith Barsi,1833,Bill Erwin,0,English,USA,G,12500000,1988,320,7.3,1.33,5000,March,Hit,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Je-kyu Kang,148,16,489,Bin Won,717,Min-sik Choi,1730,Dong-gun Jang,2,Korean,South Korea,R,12800000,2004,517,8.1,2.35,0,November,Superhit,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
 Black and White,William Dear,118,50,655,Cheech Marin,968,Clifton Collins Jr.,4270,Bruce McGill,0,English,Canada,PG,12500000,2009,844,7,2.35,0,March,Superhit,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Color,William Friedkin,132,607,259,Linda Blair,1000,Ellen Burstyn,2466,Lee J. Cobb,0,English,USA,R,8000000,1973,931,8,1.37,18000,Febraury,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,Steven Spielberg,130,14000,366,Robert Shaw,813,Roy Scheider,2047,Murray Hamilton,0,English,USA,PG,8000000,1975,559,8,2.35,21000,null,Hit,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Weitz,95,80,1000,Shannon Elizabeth,3000,Alyson Hannigan,8134,Natasha Lyonne,6,English,USA,R,11000000,1999,1000,7,1.85,0,June,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Stéphane Aubier,80,2,186,Megan Mullally,6000,Mackenzie Foy,6829,Lambert Wilson,0,French,France,PG,9600000,2012,637,7.9,1.85,0,Febraury,Average,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Michael Ritchie,94,23,148,Randall 'Tex' Cobb,400,Victor Wong,1044,Charlotte Lewis,1,English,USA,PG-13,25000000,1986,255,5.9,1.85,0,May,Average,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Color,Tim Story,122,167,807,Romany Malco,997,Chris Brown,5165,Regina Hall,8,English,USA,PG-13,12000000,2012,966,6.6,2.35,0,September,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Tim Story,102,167,436,Jason George,656,Sean Patrick Thomas,2754,Cedric the Entertainer,0,English,USA,PG-13,12000000,2002,528,6.3,1.85,770,April,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Nicholas Meyer,116,120,664,Kirstie Alley,12000,Leonard Nimoy,16539,Nichelle Nichols,2,English,USA,PG,11000000,1982,980,7.7,2.35,0,September,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Tom Shadyac,78,293,567,Udo Kier,759,Sean Young,2462,David Margulies,1,English,USA,PG-13,12000000,1994,595,6.9,1.85,0,September,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Badham,114,139,793,Barry Corbin,2000,Matthew Broderick,4537,Ally Sheedy,0,English,USA,PG,12000000,1983,883,7.1,1.85,0,May,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Peter Weir,112,608,733,Viggo Mortensen,11000,Harrison Ford,22479,Lukas Haas,1,English,USA,R,12000000,1985,10000,7.4,1.85,0,October,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Mike McCoy,110,16,11,Jason Cottle,93,Alex Veadov,146,Rorke Denver,0,English,USA,R,12000000,2012,17,6.5,2.35,15000,September,Average,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Color,Anne Fletcher,104,98,920,Alyson Stoner,17000,Channing Tatum,21380,Josh Henderson,0,English,USA,PG-13,12000000,2006,2000,6.5,2.35,0,April,Hit,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Mike Judge,81,406,616,Demi Moore,13000,Bruce Willis,17035,John Doman,0,English,USA,PG-13,12000000,1996,2000,6.8,1.85,0,January,Average,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Quentin Tarantino,154,16000,889,Sid Haig,22000,Robert De Niro,25522,Robert Forster,5,English,USA,R,12000000,1997,1000,7.5,1.85,0,Febraury,Hit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jon Hurwitz,102,22,816,Eric Winter,1000,Danneel Ackles,4065,Beverly D'Angelo,2,English,USA,R,12000000,2008,954,6.6,1.85,0,Febraury,Average,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Josh Trank,89,128,371,Alex Russell,963,Michael Kelly,2054,Ashley Hinshaw,0,English,USA,PG-13,12000000,2012,465,7.1,1.85,32000,December,Hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Color,Barbra Streisand,132,0,122,Amy Irving,405,Miriam Margolyes,914,Steven Hill,1,English,UK,PG,12000000,1983,194,6.6,1.85,0,October,Flop,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Color,Terry Gilliam,103,0,504,Michael Palin,629,Shelley Duvall,2730,Kenny Baker,0,English,UK,PG,5000000,1981,561,7,1.85,0,April,Average,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Color,Tamra Davis,93,33,135,Katherine Boecher,1000,Britney Spears,1531,Dave Allen,1,English,USA,PG-13,12000000,2002,188,3.3,1.85,0,March,Superhit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Nima Nourizadeh,93,166,281,Kirby Bliss Blanton,971,Dax Flame,2043,Oliver Cooper,0,English,USA,R,12000000,2012,329,6.7,1.85,29000,January,Average,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Franklin J. Schaffner,172,76,78,Karl Malden,654,George C. Scott,1306,Bill Hickman,0,English,USA,GP,12000000,1970,416,8,2.2,0,December,Average,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
